Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Year-Month,Simple Returns
2016-05-17,175.88527749140815,176.17492366156853,173.98550955386858,174.51370239257812,114924900,0.0,0.0,0.0,2016-05,-0.9333303305072094
2016-05-18,174.16442073795102,175.7489732961861,173.47437596243276,174.5648193359375,120062100,0.0,0.0,0.0,2016-05,0.029291077238391416
2016-05-19,173.84069409754656,174.24960712037108,172.7502507039408,173.9599609375,115430500,0.0,0.0,0.0,2016-05,-0.34649501585625186
2016-05-20,174.57336510629543,175.57862549000984,174.52225259509368,175.0589599609375,104990400,0.0,0.0,0.0,2016-05,0.6317540067926064
2016-05-23,175.07601241959043,175.35714426824268,174.63302859666672,174.82044982910156,58682600,0.0,0.0,0.0,2016-05,-0.13624560084737336
2016-05-24,175.6382427492762,177.40170228331561,175.61268649508247,177.08648681640625,93537800,0.0,0.0,0.0,2016-05,1.2962081893278965
2016-05-25,177.7679780467877,178.7050838242209,177.086447754028,178.2876434326172,76621400,0.0,0.0,0.0,2016-05,0.6782881279113306
2016-05-26,178.42398707151852,178.65400635273156,178.02358843348952,178.3387908935547,55280700,0.0,0.0,0.0,2016-05,0.028688169271151587
2016-05-27,178.50063766346895,179.11401368486318,178.44952516153782,179.10549926757812,64211200,0.0,0.0,0.0,2016-05,0.42991677255515004
2016-05-31,179.37810074303295,179.48885316151993,178.20246122097163,178.7647247314453,109879400,0.0,0.0,0.0,2016-05,-0.1902646973579003
2016-06-01,178.15136895203003,179.30996677226216,177.9554333424713,179.13107299804688,69936200,0.0,0.0,0.0,2016-06,0.20493319761598627
2016-06-02,178.7306492885758,179.69329836509291,178.25358195877797,179.67626953125,63044700,0.0,0.0,0.0,2016-06,0.30435620357673887
2016-06-03,179.1139853790497,179.4888276661212,177.92983160804195,179.13954162597656,101757100,0.0,0.0,0.0,2016-06,-0.2987194172461849
2016-06-06,179.49735263733956,180.40890216169484,179.33548773121223,180.0511016845703,64887000,0.0,0.0,0.0,2016-06,0.508854745479348
2016-06-07,180.20447886154633,180.89452371933413,180.1789226074884,180.33226013183594,60974800,0.0,0.0,0.0,2016-06,0.15615480529420633
2016-06-08,180.46851766067772,181.04782291969812,180.34073642661127,180.92002868652344,66170900,0.0,0.0,0.0,2016-06,0.32593644323972715
2016-06-09,180.18743983507352,180.7923015218025,179.91483545450157,180.67303466796875,73786900,0.0,0.0,0.0,2016-06,-0.13652110291373365
2016-06-10,179.29298351428525,179.63374231310868,178.4155042590408,178.9607391357422,113829200,0.0,0.0,0.0,2016-06,-0.9477316498133326
2016-06-13,178.35582264369364,179.21624679638361,177.49539849100367,177.58058166503906,117751200,0.0,0.0,0.0,2016-06,-0.7712068453496257
2016-06-14,177.1971915436498,177.8276093086284,176.2771276430494,177.23126220703125,125059300,0.0,0.0,0.0,2016-06,-0.19671039183029038
2016-06-15,177.23128576079444,178.3558127884568,176.79681649962137,176.98423767089844,109124500,0.0,0.0,0.0,2016-06,-0.13937977592477502
2016-06-16,176.98425601153977,177.68282826762095,175.1441277750987,177.51243591308594,149533100,0.0,0.0,0.0,2016-06,0.29844366319766724
2016-06-17,177.40793406313585,177.4336232145888,176.19193298309247,176.851318359375,117055700,1.078,0.0,0.0,2016-06,-0.372434500326857
2016-06-20,178.8209156943543,179.49741850952435,177.9046256703846,177.99026489257812,82789600,0.0,0.0,0.0,2016-06,0.6440135950181114
2016-06-21,178.37562683718943,178.90655346246095,177.93032637295858,178.49551391601562,72461700,0.0,0.0,0.0,2016-06,0.283863290917874
2016-06-22,178.67533751313096,179.40323174690326,178.05877166179036,178.20436096191406,95560500,0.0,0.0,0.0,2016-06,-0.16311499808255858
2016-06-23,179.66869964266547,180.57641798398882,179.20628177571822,180.52503967285156,102731400,0.0,0.0,0.0,2016-06,1.3022569697009212
2016-06-24,174.37655943623474,180.55933673723305,173.5972867167535,174.04258728027344,333444400,0.0,0.0,0.0,2016-06,-3.590888224883182
2016-06-27,172.62956896887508,172.63814073114858,170.11192740209458,170.9254608154297,230775800,0.0,0.0,0.0,2016-06,-1.7910136326714232
2016-06-28,172.53534941671467,174.0339441550606,172.22706654787228,174.0082550048828,159382400,0.0,0.0,0.0,2016-06,1.8035898073617052
2016-06-29,175.41267690123186,177.20242430846392,175.30992028583816,176.97122192382812,137328600,0.0,0.0,0.0,2016-06,1.702773767176824
2016-06-30,177.44218063017078,179.43744092082238,176.88555190470308,179.3860626220703,165021900,0.0,0.0,0.0,2016-06,1.3645386362770129
2016-07-01,179.38610198095964,180.2510137554177,179.223395288073,179.7628936767578,106055300,0.0,0.0,0.0,2016-07,0.2100670749886513
2016-07-05,178.93225125275185,179.04357964086017,177.87039795096354,178.46983337402344,109803700,0.0,0.0,0.0,2016-07,-0.7193143569770855
2016-07-06,177.97314887259418,179.660139766317,177.3137633950026,179.54025268554688,96021500,0.0,0.0,0.0,2016-07,0.5997760469020674
2016-07-07,179.7201076004059,180.38805188879806,178.6582541505076,179.428955078125,85593800,0.0,0.0,0.0,2016-07,-0.06199033685042599
2016-07-08,180.73052632384315,182.34900810305987,180.49931090775246,182.1006622314453,133971000,0.0,0.0,0.0,2016-07,1.4890055800397484
2016-07-11,182.56315684468805,183.3167403505053,182.3576305067251,182.74298095703125,73633900,0.0,0.0,0.0,2016-07,0.35272728704829337
2016-07-12,183.71060551833483,184.36999092806968,182.76862636157077,184.0702667236328,101275600,0.0,0.0,0.0,2016-07,0.7263128573532729
2016-07-13,184.48988662810038,184.4984453238494,183.55647918972468,184.04458618164062,87324100,0.0,0.0,0.0,2016-07,-0.01395148844476335
2016-07-14,185.31194819771827,185.54316362822968,184.67826503761194,185.07217407226562,91230900,0.0,0.0,0.0,2016-07,0.5583363857336376
2016-07-15,185.63740352819917,185.8343580900746,184.37858255148888,184.82388305664062,107155400,0.0,0.0,0.0,2016-07,-0.1341590203225551
2016-07-18,184.94378014903887,185.48327861586822,184.68687549499094,185.32057189941406,58725900,0.0,0.0,0.0,2016-07,0.2687362880592792
2016-07-19,184.90097138076388,185.16643474773187,184.65263847619474,185.13218688964844,54345700,0.0,0.0,0.0,2016-07,-0.10165358752932674
2016-07-20,185.1321617129752,186.14263672294737,185.1321617129752,185.90286254882812,58159500,0.0,0.0,0.0,2016-07,0.416283992604205
2016-07-21,185.7915450667161,186.01418877817954,184.75536784532173,185.20066833496094,67777300,0.0,0.0,0.0,2016-07,-0.377721033576206
2016-07-22,185.32059285054567,186.0827351347988,185.0551294691462,186.03135681152344,62787500,0.0,0.0,0.0,2016-07,0.448534275837531
2016-07-25,185.8257556816013,185.87713398420374,184.9437266423664,185.52603149414062,55873100,0.0,0.0,0.0,2016-07,-0.2716344846609764
2016-07-26,185.42332897787742,185.97138614335765,184.7639434131436,185.61172485351562,70080500,0.0,0.0,0.0,2016-07,0.04618939923679566
2016-07-27,185.98849540438292,186.057004175598,184.6440352693724,185.4147491455078,84083900,0.0,0.0,0.0,2016-07,-0.10612244897959533
2016-07-28,185.21776211306323,185.91996714437596,184.7553442892239,185.62881469726562,65035700,0.0,0.0,0.0,2016-07,0.11545227806544212
2016-07-29,185.363353389441,186.288189047029,185.08075963479044,185.92852783203125,79519400,0.0,0.0,0.0,2016-07,0.16145830336438127
2016-08-01,185.98848380038402,186.38239287690422,185.3205396561009,185.77439880371094,73311400,0.0,0.0,0.0,2016-08,-0.0828969228754195
2016-08-02,185.5260573545248,185.68020535052852,183.74488163805017,184.58409118652344,92295500,0.0,0.0,0.0,2016-08,-0.6407274763651216
2016-08-03,184.52413031713562,185.18351574285276,184.22441917214476,185.12356567382812,53993600,0.0,0.0,0.0,2016-08,0.29226488796347816
2016-08-04,185.23493265916025,185.63741356826887,183.4708740703251,185.32057189941406,46585500,0.0,0.0,0.0,2016-08,0.10641877216921447
2016-08-05,185.32051524820778,186.87904702402943,185.32051524820778,186.8362274169922,71892200,0.0,0.0,0.0,2016-08,0.8178560545349267
2016-08-08,187.02464095380748,187.12741063377544,186.45946651418197,186.7249298095703,39906500,0.0,0.0,0.0,2016-08,-0.0595696075437635
2016-08-09,186.79342087666444,187.33290611186334,186.51082715027002,186.8362274169922,51251700,0.0,0.0,0.0,2016-08,0.05960511407629987
2016-08-10,186.94760187980813,187.02466935145293,186.0227530199327,186.3738555908203,57941100,0.0,0.0,0.0,2016-08,-0.24747439646162217
2016-08-11,186.9047669305606,187.48708493532814,186.63930361664032,187.23873901367188,72504300,0.0,0.0,0.0,2016-08,0.46405834128924184
2016-08-12,186.93044525310967,187.29011953719723,186.6735537169198,187.07603454589844,61313500,0.0,0.0,0.0,2016-08,-0.08689679744188217
2016-08-15,187.44427415309008,187.96664210941114,187.43571545655482,187.61553955078125,49813500,0.0,0.0,0.0,2016-08,0.28838809107343266
2016-08-16,187.19591470081951,187.2644103967984,186.64785766601562,186.64785766601562,53213600,0.0,0.0,0.0,2016-08,-0.51577917643848
2016-08-17,186.68212078236357,187.13597993892873,185.84291123752573,186.99896240234375,75134300,0.0,0.0,0.0,2016-08,0.1881107775458135
2016-08-18,186.97327862820245,187.45282695333856,186.8619633098963,187.4185791015625,52989300,0.0,0.0,0.0,2016-08,0.22439520189203588
2016-08-19,186.9476072010867,187.3243989399142,186.45950013339692,187.14456176757812,75443000,0.0,0.0,0.0,2016-08,-0.14620606734825348
2016-08-22,186.90478610051875,187.36721707330938,186.53656612840118,187.13600158691406,61368800,0.0,0.0,0.0,2016-08,-0.00457410067554731
2016-08-23,187.75254576208164,188.05226998998276,187.4528215341805,187.5127716064453,53399200,0.0,0.0,0.0,2016-08,0.20133486680073975
2016-08-24,187.3672161589163,187.4614140924167,186.13408432644323,186.55369567871094,71728900,0.0,0.0,0.0,2016-08,-0.5114723224012185
2016-08-25,186.16829682192568,186.84481268858622,186.01416190549799,186.42520141601562,69224800,0.0,0.0,0.0,2016-08,-0.06887789718013071
2016-08-26,186.6136409232395,187.64124647339483,185.18355446371032,186.0741424560547,122506300,0.0,0.0,0.0,2016-08,-0.18831089214034202
2016-08-29,186.20263177064035,187.25592665181628,186.16837084222735,186.99046325683594,70502200,0.0,0.0,0.0,2016-08,0.49244929396767834
2016-08-30,186.9047420588813,187.18733579417213,186.1254826797933,186.68209838867188,58114500,0.0,0.0,0.0,2016-08,-0.16490940917158747
2016-08-31,186.34815388844643,186.46804096961606,185.3719267798618,186.1511993408203,85269500,0.0,0.0,0.0,2016-08,-0.284386693975458
2016-09-01,186.14261380473522,186.45089671446254,184.99512138891555,186.1597442626953,97844200,0.0,0.0,0.0,2016-09,0.004590312555197151
2016-09-02,187.01609286109473,187.42713240413818,186.42521616794463,186.99896240234375,79293900,0.0,0.0,0.0,2016-09,0.4508053784518573
2016-09-06,187.28153894723016,187.64120014765402,186.56221654638247,187.5641326904297,56702100,0.0,0.0,0.0,2016-09,0.30223177755923647
2016-09-07,187.401451348994,187.72686474577003,186.93903347642305,187.54702758789062,76554900,0.0,0.0,0.0,2016-09,-0.009119602076212985
2016-09-08,187.2130944311007,187.48712957310818,186.810613482974,187.118896484375,74102900,0.0,0.0,0.0,2016-09,-0.22827933293423364
2016-09-09,185.80006346128212,185.85144176303595,182.61447808545122,182.64016723632812,221589100,0.0,0.0,0.0,2016-09,-2.393520554147166
2016-09-12,181.87804926525033,185.6630704387234,181.8095404983042,185.26058959960938,168110900,0.0,0.0,0.0,2016-09,1.4347459285287023
2016-09-13,183.9760741936991,184.2415374910919,181.97224181978828,182.5973663330078,182828800,0.0,0.0,0.0,2016-09,-1.4375552147153359
2016-09-14,182.64872617114776,183.85616853078741,181.97222341931754,182.52883911132812,134185500,0.0,0.0,0.0,2016-09,-0.037529140236725045
2016-09-15,182.36614255536884,184.73819456240514,182.1863054351994,184.35284423828125,134427900,0.0,0.0,0.0,2016-09,0.9992969526533946
2016-09-16,183.73487148639106,183.91561702393977,182.9516758442497,183.64019775390625,155236400,1.082,0.0,0.0,2016-09,-0.38656657960420837
2016-09-19,184.29434770346637,184.93984696851913,183.34761019496918,183.67466735839844,80250500,0.0,0.0,0.0,2016-09,0.018770184803651446
2016-09-20,184.5352911030488,184.69020458774818,183.64880669781147,183.6832275390625,69665300,0.0,0.0,0.0,2016-09,0.004660512408793949
2016-09-21,184.38904781183263,185.92963383291604,183.700512537477,185.7489013671875,110284400,0.0,0.0,0.0,2016-09,1.124584893133873
2016-09-22,186.7644437883841,187.2205955267431,186.51485653130135,186.9193572998047,76678700,0.0,0.0,0.0,2016-09,0.6301280513651308
2016-09-23,186.52345434501152,186.66116399615765,185.80049837556706,185.89517211914062,73630900,0.0,0.0,0.0,2016-09,-0.5479289012434108
2016-09-26,185.06024913112728,185.24098148262942,184.19096880772727,184.38893127441406,89827300,0.0,0.0,0.0,2016-09,-0.8102635628219557
2016-09-27,184.22549115622652,185.6283672822907,183.85539808536527,185.53370666503906,78494800,0.0,0.0,0.0,2016-09,0.6208482161661255
2016-09-28,185.7574832319582,186.60954701936402,184.79354183161627,186.45462036132812,87411000,0.0,0.0,0.0,2016-09,0.4963592399690908
2016-09-29,186.24801543995977,186.65252928967917,184.21684426383982,184.76766967773438,128070600,0.0,0.0,0.0,2016-09,-0.9047513439595312
2016-09-30,185.602607590523,186.86778759259025,185.35302024244345,186.16204833984375,117202900,0.0,0.0,0.0,2016-09,0.7546659350856189
2016-10-03,185.74886574280399,185.93820010253964,185.0775344578399,185.7144317626953,83512100,0.0,0.0,0.0,2016-10,-0.2404445917630338
2016-10-04,185.82629773519423,186.05006604521853,184.17382149351062,184.76766967773438,119948100,0.0,0.0,0.0,2016-10,-0.5097945679152782
2016-10-05,185.39602539587293,186.01570583006446,185.3271705551052,185.5853729248047,72816000,0.0,0.0,0.0,2016-10,0.44255753644375506
2016-10-06,185.3615556965167,185.93820010253964,184.81934527060238,185.7144317626953,62927400,0.0,0.0,0.0,2016-10,0.06954149233675544
2016-10-07,185.98989250167375,186.16202304241241,184.34601760227483,185.07757568359375,89788300,0.0,0.0,0.0,2016-10,-0.34292223445259173
2016-10-10,186.04151916503906,186.5062729103624,185.89520755757215,186.04151916503906,51855000,0.0,0.0,0.0,2016-10,0.5208321310050223
2016-10-11,185.61117329361156,185.68002812749612,182.9603212862814,183.69187927246094,130367400,0.0,0.0,0.0,2016-10,-1.2629653332887125
2016-10-12,183.82958777038615,184.45788320081567,183.33040007743736,183.93287658691406,73866100,0.0,0.0,0.0,2016-10,0.13119649894575147
2016-10-13,182.59882538620238,183.82957094804914,181.78119565451286,183.33038330078125,101357000,0.0,0.0,0.0,2016-10,-0.32756149814691105
2016-10-14,184.31157934484307,184.77634624006126,183.34763783286186,183.4250946044922,93346200,0.0,0.0,0.0,2016-10,0.05166154240541232
2016-10-17,183.3992733755066,183.65747574374717,182.6074624102287,182.7882080078125,58275700,0.0,0.0,0.0,2016-10,-0.3472189004743109
2016-10-18,184.3890283673693,184.44926813868696,183.55418156931728,183.93287658691406,76869700,0.0,0.0,0.0,2016-10,0.6262267088108064
2016-10-19,184.1996782992193,184.73328683511878,183.8382002781858,184.42344665527344,66519200,0.0,0.0,0.0,2016-10,0.2667114642376456
2016-10-20,184.07056279479988,184.6386052893281,183.41646161282907,184.0791778564453,73639800,0.0,0.0,0.0,2016-10,-0.1866730098975089
2016-10-21,184.07920924222017,184.25133977916985,183.11525459640927,184.16526794433594,89089100,0.0,0.0,0.0,2016-10,0.04676796631379876
2016-10-24,185.04311429833535,185.31853360936657,184.59556448426738,184.9484405517578,60146600,0.0,0.0,0.0,2016-10,0.42525532428763224
2016-10-25,184.76771593033303,185.0259182805126,184.16525253505873,184.3287811279297,66542300,0.0,0.0,0.0,2016-10,-0.33504441669228724
2016-10-26,183.50252745920315,184.5439255325537,183.26152899714793,183.95867919921875,75705500,0.0,0.0,0.0,2016-10,-0.20078358162314291
2016-10-27,184.68163558273272,184.71605643011975,183.39063711591282,183.4680938720703,77220200,0.0,0.0,0.0,2016-10,-0.266682349147096
2016-10-28,183.44226214771055,184.12218218104405,182.2115166656276,182.9258575439453,140623200,0.0,0.0,0.0,2016-10,-0.2955480250986242
2016-10-31,183.26152276262044,183.48530422704823,182.77095019198072,182.93447875976562,61272500,0.0,0.0,0.0,2016-10,0.004712956350760855
2016-11-01,183.2615618371926,183.31321281649156,180.39555629019816,181.6090850830078,122781800,0.0,0.0,0.0,2016-11,-0.7245182459553523
2016-11-02,181.29923282963122,181.68654291870166,180.07708905508272,180.5160369873047,103330800,0.0,0.0,0.0,2016-11,-0.601868620836632
2016-11-03,180.73118477564276,180.94635118838607,179.414367380271,179.6897735595703,88939300,0.0,0.0,0.0,2016-11,-0.45772300429600676
2016-11-04,179.80164615867645,180.6450947343846,179.34549446029345,179.49180603027344,109122100,0.0,0.0,0.0,2016-11,-0.11017183970752908
2016-11-07,179.4918128336888,183.48530067740998,179.4918128336888,183.45086669921875,109794900,0.0,0.0,0.0,2016-11,2.205705517430445
2016-11-08,183.05495611641376,184.8451420185963,182.7881518997924,184.277099609375,106772100,0.0,0.0,0.0,2016-11,0.45038375943511344
2016-11-09,182.77957232348012,186.85053058050391,182.75375340284077,186.23085021972656,258429000,0.0,0.0,0.0,2016-11,1.0602243113729592
2016-11-10,187.02262901503323,187.89189650378796,185.2324430723884,186.69557189941406,172113300,0.0,0.0,0.0,2016-11,0.24954065297946304
2016-11-11,185.97262038448096,186.5062288424219,185.3185192704658,186.26524353027344,100552700,0.0,0.0,0.0,2016-11,-0.23049736250438935
2016-11-14,186.79023973588227,186.99680419175564,185.6627699879237,186.4115447998047,94580000,0.0,0.0,0.0,2016-11,0.07854458875871106
2016-11-15,186.79888912400287,187.86611938476562,186.5923377483642,187.86611938476562,91652600,0.0,0.0,0.0,2016-11,0.7803028436479398
2016-11-16,187.24645558204563,187.74564333859465,187.12596289134194,187.5132598876953,65617700,0.0,0.0,0.0,2016-11,-0.18782497782243723
2016-11-17,187.66811466377524,188.53738208989714,187.55622394644874,188.47714233398438,69797200,0.0,0.0,0.0,2016-11,0.5140342858240166
2016-11-18,188.54603617908583,188.7181666879563,187.8747048688737,188.05545043945312,86265800,0.0,0.0,0.0,2016-11,-0.2237363583240226
2016-11-21,188.63212187159687,189.50138960210194,188.48581026147528,189.47557067871094,72402600,0.0,0.0,0.0,2016-11,0.7551603720813427
2016-11-22,189.78540444095668,190.0263898062263,189.11408619017453,189.8456573486328,67429000,0.0,0.0,0.0,2016-11,0.19532157554464913
2016-11-23,189.32924844097278,190.0005666768912,189.1312989951807,189.9489288330078,56620200,0.0,0.0,0.0,2016-11,0.054397601618738634
2016-11-25,190.29320030996112,190.68909919592076,190.2157304125195,190.65467834472656,37872300,0.0,0.0,0.0,2016-11,0.3715469816306216
2016-11-28,190.3448267577416,190.62023294895837,189.65629158062544,189.7595672607422,76572500,0.0,0.0,0.0,2016-11,-0.4694933750148511
2016-11-29,189.79397961702512,190.5857903840373,189.49274140738675,190.129638671875,69886700,0.0,0.0,0.0,2016-11,0.19502121367314107
2016-11-30,190.7493551410394,190.91288373543088,189.61327004277254,189.67352294921875,113291800,0.0,0.0,0.0,2016-11,-0.23989722267521163
2016-12-01,189.97471097508517,189.97471097508517,188.61485777432117,188.97634887695312,79040500,0.0,0.0,0.0,2016-12,-0.36756530981516544
2016-12-02,189.06245825028142,189.56164599955488,188.7095821138215,189.07106018066406,74840300,0.0,0.0,0.0,2016-12,0.05011807259152068
2016-12-05,189.90586931511078,190.5513685488572,189.70791989392222,190.2071075439453,67837800,0.0,0.0,0.0,2016-12,0.600857350773687
2016-12-06,190.39642402976182,190.84397376943468,189.9144534482895,190.80953979492188,59877400,0.0,0.0,0.0,2016-12,0.3167243636452266
2016-12-07,190.6547198779596,193.36581229565766,190.5342271734557,193.30557250976562,110738100,0.0,0.0,0.0,2016-12,1.3081278417873765
2016-12-08,193.2796646599823,194.25220778006687,193.01284731381043,193.77883911132812,99714400,0.0,0.0,0.0,2016-12,0.244828224772764
2016-12-09,194.00267737343066,194.9666188482964,193.96824338777537,194.94940185546875,88005800,0.0,0.0,0.0,2016-12,0.6040715020839471
2016-12-12,194.85471105820483,195.33669488621638,194.30388553033671,194.72561645507812,102016100,0.0,0.0,0.0,2016-12,-0.1147915296280444
2016-12-13,195.3883537495391,196.52442577743506,195.3711367563643,196.02523803710938,110477500,0.0,0.0,0.0,2016-12,0.6674117179293004
2016-12-14,195.7239368639385,196.42967571736887,193.9681719581807,194.40711975097656,142501800,0.0,0.0,0.0,2016-12,-0.8254642628346076
2016-12-15,194.64815312810353,196.06824624546644,194.4157697175968,195.20758056640625,124972600,0.0,0.0,0.0,2016-12,0.41174459888868586
2016-12-16,195.66560379876998,195.72621185016826,194.50551708174834,194.82583618164062,156420200,1.329,0.0,0.0,2016-12,-0.19555817640788398
2016-12-19,195.00759428034576,195.6742166144554,194.8604203227072,195.25,90341100,0.0,0.0,0.0,2016-12,0.21771435794784022
2016-12-20,195.7867544641546,196.15037625529698,195.55301458286152,196.00318908691406,89838800,0.0,0.0,0.0,2016-12,0.3857562545014348
2016-12-21,195.87331440802868,196.04645944724942,195.457763671875,195.457763671875,67909000,0.0,0.0,0.0,2016-12,-0.27827374522829684
2016-12-22,195.31065705327845,195.43185994352459,194.72194786485124,195.1201934814453,56219100,0.0,0.0,0.0,2016-12,-0.17270748630705546
2016-12-23,195.1634343249928,195.41450590131117,194.97298399794968,195.40585327148438,36697800,0.0,0.0,0.0,2016-12,0.14640196124355853
