,Close,Year-Month,Simple Returns,Log-Data
0,23.159894943237305,2016-03,,3.1424221165648563
1,23.218772888183594,2016-03,0.2542237134088632,3.144961127680501
2,23.685325622558594,2016-03,2.009377225152309,3.1648556843309725
3,24.00013542175293,2016-03,1.3291343518389451,3.178059472905065
4,23.961633682250977,2016-03,-0.1604230093929293,3.1764539546561896
5,23.988813400268555,2016-03,0.1134301541289017,3.177587613363551
6,23.986543655395508,2016-03,-0.0094616804723668,3.1774929920823753
7,24.170001983642575,2016-03,0.764838531481371,3.18511227678583
8,24.0363712310791,2016-03,-0.5528785337043374,3.1795681511468494
9,23.93218994140625,2016-03,-0.4334318548805949,3.1752244122089026
10,23.8234806060791,2016-03,-0.454238979355015,3.170671674414508
11,24.38741111755371,2016-03,2.3671205765404046,3.194067061352274
12,24.813194274902344,2016-03,1.745913722847603,3.21137553890844
13,24.68410301208496,2016-03,-0.5202524970674749,3.206159433683177
14,24.910585403442383,2016-04,0.9175232790372688,3.2152928297383117
15,25.16651153564453,2016-04,1.0273790360895374,3.225514203421296
16,24.86981773376465,2016-04,-1.1789230361135328,3.2136549290294973
17,25.130273818969727,2016-04,1.047277820824033,3.2240732475952125
18,24.58219337463379,2016-04,-2.1809569138964813,3.2020223342753047
19,24.6093692779541,2016-04,0.1105511737953923,3.2031272353851534
20,24.690895080566406,2016-04,0.3312795289123427,3.206434555456814
21,25.01250457763672,2016-04,1.3025428848201015,3.2193758829237966
22,25.37486267089844,2016-04,1.448707753903622,3.2337590253630086
23,25.38846206665039,2016-04,0.0535939678899088,3.2342948214775302
24,24.87887382507324,2016-04,-2.0071646728319736,3.214019002580976
25,24.342121124267575,2016-04,-2.157463816809579,3.19220822937736
26,24.213024139404297,2016-04,-0.5303440246814617,3.186890675970336
27,24.262849807739254,2016-04,0.2057804429884013,3.1889463660208404
28,24.00013542175293,2016-04,-1.082784537134318,3.178059472905065
29,23.93445587158203,2016-04,-0.2736632482138734,3.175319088998512
30,23.79857063293457,2016-04,-0.5677389925910159,3.1696255214341846
31,23.63323402404785,2016-04,-0.6947333578845805,3.1626539427757208
32,22.154314041137695,2016-04,-6.257797732656012,3.0980322423638524
33,21.47713851928711,2016-04,-3.0566305081401235,3.066989044718532
34,21.23027610778809,2016-04,-1.149419468880042,3.055428281178784
35,21.207632064819336,2016-05,-0.1066592014808853,3.05436111994993
36,21.55640411376953,2016-05,1.6445591279790284,3.0706729470549945
37,21.332191467285156,2016-05,-1.040120816538015,3.0602172682880413
38,21.245607376098633,2016-05,-0.4058846524010784,3.0561501622896095
39,21.12712287902832,2016-05,-0.5576893847883513,3.050557659509274
40,21.143068313598633,2016-05,0.0754737626207591,3.051312112464265
41,21.286624908447266,2016-05,0.6789771130631062,3.058078936908832
42,21.079275131225582,2016-05,-0.9740847979117562,3.048290336517679
43,20.584819793701172,2016-05,-2.345694215983518,3.0245539009305094
44,20.625831604003903,2016-05,0.1992332734206403,3.026544251602036
45,21.391437530517575,2016-05,3.711879070927026,3.0629907265639074
46,21.302576065063477,2016-05,-0.415406703393939,3.058828007424242
47,21.546384811401367,2016-05,1.1445035830091044,3.0702080443051507
48,21.464351654052734,2016-05,-0.3807281735041856,3.0663934964242974
49,21.696767807006836,2016-05,1.0828007139466411,3.0771633004665517
50,21.97247886657715,2016-05,1.2707471547041882,3.0897907096438058
51,22.30743408203125,2016-05,1.5244307093798648,3.104919989818903
52,22.69934844970703,2016-05,1.756877847244076,3.1223362214193497
53,22.87936210632324,2016-05,0.7930344653506172,3.1302352861545537
54,22.86568832397461,2016-05,-0.0597647009784818,3.1296374604826065
55,22.754037857055664,2016-05,-0.4882882392911791,3.1247426178700155
56,22.435029983520508,2016-06,-1.4019835755711196,3.1106235758888547
57,22.266414642333984,2016-06,-0.7515717220363816,3.1030794733523814
58,22.311981201171875,2016-06,0.204642550540024,3.1051238077814425
59,22.47377014160156,2016-06,0.7251213550734992,3.112348857685857
60,22.564916610717773,2016-06,0.4055682181579811,3.1163963377577453
61,22.54440689086914,2016-06,-0.090892070209958,3.115487003736756
62,22.70619201660156,2016-06,0.7176286629121398,3.122637663352474
63,22.519346237182617,2016-06,-0.822884697188897,3.114374772529614
64,22.179832458496097,2016-06,-1.5076537973643944,3.0991834281739483
65,22.20718002319336,2016-06,0.1232992392906195,3.100415661055984
66,22.134258270263672,2016-06,-0.3283701616032641,3.097126556260271
67,22.227684020996097,2016-06,0.4220866567638204,3.1013385399574536
68,21.721832275390625,2016-06,-2.2757735134602775,3.0783178504115267
69,21.66942596435547,2016-06,-0.2412610058430853,3.075902325319946
70,21.85399627685547,2016-06,0.8517545079579136,3.0843838007840962
71,21.77196502685547,2016-06,-0.3753604098801655,3.080623134234795
72,21.897281646728516,2016-06,0.5755870897205195,3.0863625033980613
73,21.28206443786621,2016-06,-2.8095597379970583,3.057864672825604
74,20.97217559814453,2016-06,-1.45610328653224,3.043196587655613
75,21.325359344482425,2016-06,1.684058693315249,3.0598969440907475
76,21.509937286376953,2016-06,0.8655326220436521,3.0685150277187616
77,21.783355712890625,2016-06,1.271126098014408,3.081146178772242
78,21.84943962097168,2016-07,0.3033688149431945,3.0841752745752666
79,21.644365310668945,2016-07,-0.9385792672957138,3.0747451577876084
80,21.767410278320312,2016-07,0.5684849885190024,3.080413909893846
81,21.86082649230957,2016-07,0.4291563065832227,3.0846962904650335
82,22.029447555541992,2016-07,0.7713389212056665,3.0923800835838873
83,22.097801208496097,2016-07,0.3102831007530504,3.0954781107457365
84,22.19805908203125,2016-07,0.4537006763216222,3.1000048563187876
85,22.072738647460938,2016-07,-0.5645558204309675,3.0943433017166186
