Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-03-11 00:00:00-05:00,23.15536817984692,23.164427608112955,22.987773076698392,23.15989875793457,109632800,0.0,0.0
2016-03-14 00:00:00-04:00,23.080623311768452,23.307103760030373,23.05117974763284,23.218774795532227,100304400,0.0,0.0
2016-03-15 00:00:00-04:00,23.544907123012198,23.821213545524536,23.519994135545762,23.685325622558594,160270800,0.0,0.0
2016-03-16 00:00:00-04:00,23.692118081924775,24.077134124384102,23.68758750566512,24.000131607055664,153214000,0.0,0.0
2016-03-17 00:00:00-04:00,23.898215798851812,24.113373258371606,23.77138730256809,23.961631774902344,137682800,0.0,0.0
2016-03-18 00:00:00-04:00,24.08393287770441,24.120170583094062,23.823481713829104,23.988811492919922,176820800,0.0,0.0
2016-03-21 00:00:00-04:00,23.991070596098503,24.380617189059745,23.812150859661262,23.986541748046875,142010800,0.0,0.0
2016-03-22 00:00:00-04:00,23.83707345326038,24.29909389666317,23.828014025596502,24.170000076293945,129777600,0.0,0.0
2016-03-23 00:00:00-04:00,24.115640776494775,24.249263422019336,23.98428169153553,24.0363712310791,102814000,0.0,0.0
2016-03-24 00:00:00-04:00,23.886892636551153,24.063547105898483,23.755533564710287,23.932188034057617,104532000,0.0,0.0
2016-03-28 00:00:00-04:00,24.00693691747808,24.049968772430972,23.79404465980718,23.823488235473633,77645600,0.0,0.0
2016-03-29 00:00:00-04:00,23.7555379850751,24.412331738585134,23.753272696405663,24.387418746948242,124760400,0.0,0.0
2016-03-30 00:00:00-04:00,24.607099882616183,25.00796949675472,24.595775169576513,24.813196182250977,182404400,0.0,0.0
2016-03-31 00:00:00-04:00,24.849432575720197,24.890199121448514,24.65918811968522,24.684101104736328,103553600,0.0,0.0
2016-04-01 00:00:00-04:00,24.636546139546827,24.91285259938728,24.50518704750646,24.910587310791016,103496000,0.0,0.0
2016-04-04 00:00:00-04:00,25.007970372383937,25.4088417284672,24.973997959984032,25.166507720947266,149424800,0.0,0.0
2016-04-05 00:00:00-04:00,24.801880341726193,25.07818683156625,24.78149619796451,24.869823455810547,106314800,0.0,0.0
2016-04-06 00:00:00-04:00,24.9649383520245,25.134798673115025,24.731662059617005,25.130268096923828,105616400,0.0,0.0
2016-04-07 00:00:00-04:00,24.901522248683936,25.007968325801674,24.48706438063093,24.582185745239258,127207600,0.0,0.0
2016-04-08 00:00:00-04:00,24.665987485047786,24.8607590890533,24.498390702204215,24.60936737060547,94326800,0.0,0.0
2016-04-11 00:00:00-04:00,24.679574002577947,25.051001788643912,24.647866878980267,24.69089698791504,117630000,0.0,0.0
2016-04-12 00:00:00-04:00,24.763369004113997,25.02608712825009,24.609363972886182,25.01249885559082,108929200,0.0,0.0
2016-04-13 00:00:00-04:00,25.09403690709012,25.442815312275144,25.09403690709012,25.3748722076416,133029200,0.0,0.0
2016-04-14 00:00:00-04:00,25.279750502110513,25.454139702479686,25.214070958932584,25.388460159301758,101895600,0.0,0.0
2016-04-15 00:00:00-04:00,25.390723951959068,25.433755791346098,24.851701091028172,24.878877639770508,187756000,0.0,0.0
2016-04-18 00:00:00-04:00,24.66145574884801,24.675044022744533,24.21981956812419,24.342119216918945,243286000,0.0,0.0
2016-04-19 00:00:00-04:00,24.432706785294815,24.459885057405643,24.059015479244547,24.213022232055664,129539600,0.0,0.0
2016-04-20 00:00:00-04:00,24.151874871871108,24.48027083078875,24.020515797140575,24.262849807739258,122444000,0.0,0.0
2016-04-21 00:00:00-04:00,24.21755261398772,24.21755261398772,23.898214376116265,24.000131607055664,126210000,0.0,0.0
2016-04-22 00:00:00-04:00,23.7827105825612,24.11563709314863,23.69438335255742,23.934452056884766,134732400,0.0,0.0
2016-04-25 00:00:00-04:00,23.78044987288941,23.927662527208124,23.66947492396375,23.798568725585938,112126400,0.0,0.0
2016-04-26 00:00:00-04:00,23.53359140072951,23.848399181793788,23.53359140072951,23.633241653442383,224064800,0.0,0.0
2016-04-27 00:00:00-04:00,21.742123500258902,22.355885320885914,21.66964982437439,22.15431785583496,458408400,0.0,0.0
2016-04-28 00:00:00-04:00,22.106759696577427,22.167908665636226,21.34578514879612,21.477144241333008,328970800,0.0,0.0
2016-04-29 00:00:00-04:00,21.286900043048345,21.452231555372222,20.95170989694444,21.23027992248535,274126000,0.0,0.0
2016-05-02 00:00:00-04:00,21.282371038114313,21.30728402921264,20.926796752694237,21.207632064819336,192640400,0.0,0.0
2016-05-03 00:00:00-04:00,21.334456341309902,21.683236419465825,21.216687275083462,21.556407928466797,227325200,0.0,0.0
2016-05-04 00:00:00-04:00,21.56094123245143,21.719478606870442,21.248398788799193,21.332197189331055,164102000,0.0,0.0
2016-05-05 00:00:00-04:00,21.418775217035577,21.434725299255803,21.118000996290945,21.245601654052734,143562000,0.1425,0.0
2016-05-06 00:00:00-04:00,21.275233750654156,21.293461182259097,20.928886473720148,21.127124786376953,174799600,0.0,0.0
2016-05-09 00:00:00-04:00,21.190914742935288,21.366365637726325,21.09749159618205,21.143064498901367,131745600,0.0,0.0
2016-05-10 00:00:00-04:00,21.26611649121097,21.320802256007195,20.988127767650703,21.286623001098633,134747200,0.0,0.0
2016-05-11 00:00:00-04:00,21.30029326158782,21.320799769083546,21.067875746062786,21.079269409179688,114876400,0.0,0.0
2016-05-12 00:00:00-04:00,21.127120469577704,21.14079147509542,20.38657753793249,20.584814071655273,305258800,0.0,0.0
2016-05-13 00:00:00-04:00,20.507351173070024,20.887876049836084,20.507351173070024,20.625837326049805,177571200,0.0,0.0
2016-05-16 00:00:00-04:00,21.051927548030122,21.507646298698038,20.88331209704313,21.391437530517578,245039200,0.0,0.0
2016-05-17 00:00:00-04:00,21.54410822532073,21.5782857465761,21.193204520187564,21.302576065063477,187667600,0.0,0.0
2016-05-18 00:00:00-04:00,21.45524433929455,21.69449569300929,21.393721320889718,21.54638671875,168249600,0.0,0.0
2016-05-19 00:00:00-04:00,21.56461224798511,21.56461224798511,21.32080277341668,21.464353561401367,121768400,0.0,0.0
2016-05-20 00:00:00-04:00,21.564605173971255,21.744614239274426,21.537261430664802,21.69676399230957,128104000,0.0,0.0
2016-05-23 00:00:00-04:00,21.84487628086613,22.14565055016951,21.79930336828752,21.972476959228516,152074400,0.0,0.0
2016-05-24 00:00:00-04:00,22.152489631091072,22.350726182938512,22.06590195241827,22.30743408203125,140560800,0.0,0.0
2016-05-25 00:00:00-04:00,22.482884808411256,22.72669427765415,22.35528411076761,22.699352264404297,152675200,0.0,0.0
2016-05-26 00:00:00-04:00,22.713023987281645,22.95227704133742,22.476050013878265,22.879362106323242,225324800,0.0,0.0
2016-05-27 00:00:00-04:00,22.65833908321977,22.893033984905465,22.615045241321894,22.865690231323242,145364800,0.0,0.0
2016-05-31 00:00:00-04:00,22.694792029031795,22.877080213373,22.51706200543505,22.75403594970703,169228800,0.0,0.0
2016-06-01 00:00:00-04:00,22.56262681881664,22.6811146267492,22.40540508605434,22.435026168823242,116693200,0.0,0.0
2016-06-02 00:00:00-04:00,22.23907280112426,22.29375855981205,22.018048947623726,22.266416549682617,160766400,0.0,0.0
2016-06-03 00:00:00-04:00,22.282373453098884,22.391745003940326,22.204900344359192,22.311994552612305,114019600,0.0,0.0
2016-06-06 00:00:00-04:00,22.327938381737916,23.216590240671206,22.227681444651946,22.47376823425293,93170000,0.0,0.0
2016-06-07 00:00:00-04:00,22.615040223234715,22.756313644418277,22.54896080389541,22.564910888671875,89638000,0.0,0.0
2016-06-08 00:00:00-04:00,22.562636228369513,22.685680508647046,22.485164869544324,22.544408798217773,83392400,0.0,0.0
2016-06-09 00:00:00-04:00,22.44415144520177,22.783661472688777,22.43503686036885,22.70619010925293,106405600,0.0,0.0
2016-06-10 00:00:00-04:00,22.450980111575035,22.63782469767143,22.439588187825375,22.519338607788086,126851600,0.0,0.0
2016-06-13 00:00:00-04:00,22.48744402948881,22.585423637920215,22.12514669098972,22.179832458496094,152082000,0.0,0.0
2016-06-14 00:00:00-04:00,22.1752798418034,22.439597617239645,22.045400035164416,22.20718002319336,127727600,0.0,0.0
2016-06-15 00:00:00-04:00,22.289202705853434,22.423640633323316,22.10919360138673,22.134258270263672,117780800,0.0,0.0
2016-06-16 00:00:00-04:00,21.977037303157044,22.27325520327819,21.890451361449387,22.227684020996094,125307200,0.0,0.0
2016-06-17 00:00:00-04:00,22.015765246332485,22.022600746890365,21.714991052786846,21.721826553344727,244032800,0.0,0.0
2016-06-20 00:00:00-04:00,21.874497821771726,22.00437758305134,21.653473971882285,21.669424057006836,137647600,0.0,0.0
2016-06-21 00:00:00-04:00,21.632974264836903,21.95425514860418,21.573730327853145,21.8539981842041,142185600,0.0,0.0
2016-06-22 00:00:00-04:00,21.931463980356007,22.077293835540676,21.7263902032435,21.771963119506836,116876400,0.0,0.0
2016-06-23 00:00:00-04:00,21.86082124893023,21.940571654240387,21.703597779584168,21.89727783203125,128960800,0.0,0.0
2016-06-24 00:00:00-04:00,21.17041573627061,21.569169649500544,21.111171810973445,21.282066345214844,301245600,0.0,0.0
2016-06-27 00:00:00-04:00,21.19092037403927,21.20231403735388,20.84913133574831,20.97217559814453,181958400,0.0,0.0
2016-06-28 00:00:00-04:00,21.168139441767984,21.34131307935169,20.994965804184282,21.325361251831055,161779600,0.0,0.0
2016-06-29 00:00:00-04:00,21.411944340584558,21.544103186627478,21.334471254189793,21.509923934936523,146124000,0.0,0.0
2016-06-30 00:00:00-04:00,21.519034091556726,21.822085656859837,21.487133926787976,21.783349990844727,143345600,0.0,0.0
2016-07-01 00:00:00-04:00,21.758295505384886,21.98159850165106,21.721838902207814,21.84943962097168,104106000,0.0,0.0
2016-07-05 00:00:00-04:00,21.735501762692284,21.73778084279564,21.52359251222796,21.644357681274414,110820800,0.0,0.0
2016-07-06 00:00:00-04:00,21.555504724148403,21.797036935626757,21.503098021490175,21.767414093017578,123796400,0.0,0.0
2016-07-07 00:00:00-04:00,21.806140899475583,21.988429089892936,21.787913471177067,21.860828399658203,100558400,0.0,0.0
2016-07-08 00:00:00-04:00,21.98615371188072,22.07729782243793,21.885896754854173,22.029447555541992,115648400,0.0,0.0
2016-07-11 00:00:00-04:00,22.045396597123375,22.25047040152665,22.040840174105185,22.09780502319336,95179600,0.0,0.0
2016-07-12 00:00:00-04:00,22.14109233791423,22.261857513714595,22.129700413617865,22.198057174682617,96670000,0.0,0.0
2016-07-13 00:00:00-04:00,22.195784838590345,22.2550270305213,22.065903312575156,22.07274055480957,103568800,0.0,0.0
2016-07-14 00:00:00-04:00,22.19122562037632,22.555800292868337,22.175275532780702,22.510229110717773,155676000,0.0,0.0
2016-07-15 00:00:00-04:00,22.539848093956056,22.62643576573226,22.444147577346676,22.50794792175293,120548000,0.0,0.0
2016-07-18 00:00:00-04:00,22.489719712123474,22.81555868928696,22.466934122213043,22.747201919555664,145975600,0.0,0.0
2016-07-19 00:00:00-04:00,22.68567574516308,22.78593441287697,22.63554641130614,22.75631332397461,95119600,0.0,0.0
2016-07-20 00:00:00-04:00,22.785935719373832,22.890750815071478,22.726691799743357,22.77682113647461,105104000,0.0,0.0
2016-07-21 00:00:00-04:00,22.747203369015253,23.013798438655886,22.58770075262052,22.65605926513672,130808000,0.0,0.0
2016-07-22 00:00:00-04:00,22.617327109046617,22.626441694697156,22.400859611312615,22.48061180114746,113254800,0.0,0.0
2016-07-25 00:00:00-04:00,22.387185340369452,22.52162154766204,22.084131930752637,22.179832458496094,161531600,0.0,0.0
2016-07-26 00:00:00-04:00,22.061341801452127,22.323380396934194,21.970197715402424,22.027162551879883,224959200,0.0,0.0
2016-07-27 00:00:00-04:00,23.758896562631676,23.777125730081984,23.41255107322129,23.45812225341797,369379200,0.0,0.0
2016-07-28 00:00:00-04:00,23.430778736506912,23.79990979231886,23.42849965611466,23.774845123291016,159479200,0.0,0.0
2016-07-29 00:00:00-04:00,23.74066757667422,23.822697086391937,23.624458814835958,23.745223999023438,110934800,0.0,0.0
2016-08-01 00:00:00-04:00,23.79079671840026,24.187271519812555,23.79079671840026,24.164485931396484,152671600,0.0,0.0
2016-08-02 00:00:00-04:00,24.164482701268355,24.169039122970915,23.697370378248692,23.806743621826172,135266400,0.0,0.0
2016-08-03 00:00:00-04:00,23.88193883898506,24.116633700395067,23.872824256021797,24.105241775512695,120810400,0.0,0.0
2016-08-04 00:00:00-04:00,24.187718714961047,24.283937671156025,24.118989890337996,24.2541561126709,109634800,0.1425,0.0
2016-08-05 00:00:00-04:00,24.345784761845458,24.661935160909586,24.325167169478362,24.622989654541016,162213600,0.0,0.0
2016-08-08 00:00:00-04:00,24.63215985472597,24.82689094543457,24.54968771065634,24.82689094543457,112148800,0.0,0.0
2016-08-09 00:00:00-04:00,24.794817458663687,24.957473812255955,24.744416553749847,24.927690505981445,105260800,0.0,0.0
2016-08-10 00:00:00-04:00,24.9047789874568,24.94830735513366,24.687140644765385,24.742122650146484,96034000,0.0,0.0
2016-08-11 00:00:00-04:00,24.861252038600757,24.95518131150681,24.70775965140195,24.72608757019043,109938000,0.0,0.0
2016-08-12 00:00:00-04:00,24.691723587252874,24.842926298107884,24.691723587252874,24.783361434936523,74641600,0.0,0.0
2016-08-15 00:00:00-04:00,24.77419973894378,25.094931361217768,24.760454672281675,25.081186294555664,103472800,0.0,0.0
2016-08-16 00:00:00-04:00,25.115546751946088,25.2530043978627,25.019327798081715,25.058273315429688,135177600,0.0,0.0
2016-08-17 00:00:00-04:00,24.994127917372026,25.055984209017407,24.820016176986197,25.02161979675293,101424000,0.0,0.0
2016-08-18 00:00:00-04:00,25.02391214301918,25.108675715492865,24.975800915373384,24.989547729492188,87938800,0.0,0.0
2016-08-19 00:00:00-04:00,24.918529440935743,25.129297044864174,24.824601900923053,25.053695678710938,101472400,0.0,0.0
2016-08-22 00:00:00-04:00,24.939145474693174,24.99412748465648,24.70776030048799,24.858963012695312,103280800,0.0,0.0
2016-08-23 00:00:00-04:00,24.877288546635743,25.044527746957115,24.86354348145878,24.936853408813477,85030800,0.0,0.0
